val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,epoch,created_at,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch,lr-AdamW,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step
0.07747343927621841,0.0002748609404079616,0.07747343927621841,0.21933257579803467,0.0009036270203068852,0.21933257579803467,0.0,2024-06-25 02:38:20.416918,,,,,,,,
,,,,,,0.0,2024-06-25 02:38:20.450562,0.14929287135601044,0.00244761910289526,0.14929287135601044,,,,,
,,,,,,,2024-06-25 02:39:27.036337,,,,0.032,,,,
,,,,,,1.0,2024-06-25 02:39:27.429755,,,,,0.1217469722032547,0.001147228293120861,0.1217469722032547,49.0
0.22129562497138977,0.0015248791314661503,0.22129562497138977,0.08173384517431259,0.0003228055720683187,0.08173384517431259,1.0,2024-06-25 02:40:00.253405,,,,,,,,
,,,,,,1.0,2024-06-25 02:40:00.266112,0.1390441209077835,0.001541564124636352,0.1390441209077835,,,,,
0.14066287875175476,0.0004784290213137865,0.14066287875175476,0.08762144297361374,0.00029584020376205444,0.08762144297361374,2.0,2024-06-25 02:42:44.207842,,,,,,,,
,,,,,,2.0,2024-06-25 02:42:44.218728,0.13503539562225342,0.0017388262785971165,0.13503539562225342,,,,,
,,,,,,,2024-06-25 02:43:13.540710,,,,0.032,,,,
,,,,,,3.0,2024-06-25 02:43:15.339175,,,,,0.22458405792713165,0.0021557107102125883,0.22458405792713165,99.0
0.030095364898443222,0.00011887256550835446,0.030095364898443222,0.11640671640634537,0.0004914815654046834,0.11640671640634537,3.0,2024-06-25 02:44:23.433080,,,,,,,,
,,,,,,3.0,2024-06-25 02:44:23.470258,0.12326639890670776,0.0009656942565925419,0.12326639890670776,,,,,
,,,,,,,2024-06-25 02:45:09.762309,,,,0.032,,,,
,,,,,,4.0,2024-06-25 02:45:10.206906,,,,,0.07237671315670013,0.00029124540742486715,0.07237671315670013,149.0
0.09515812993049622,0.0003219463978894055,0.09515812993049622,0.17095942795276642,0.0012418465921655297,0.17095942795276642,4.0,2024-06-25 02:45:37.652199,,,,,,,,
,,,,,,4.0,2024-06-25 02:45:37.672109,0.12808305025100708,0.005964010022580624,0.12808305025100708,,,,,
0.10356210172176361,0.0004782462783623487,0.10356210172176361,0.1479213684797287,0.0006879291031509638,0.1479213684797287,5.0,2024-06-25 02:47:35.648489,,,,,,,,
,,,,,,5.0,2024-06-25 02:47:35.663048,0.1535637229681015,0.0020645232871174812,0.1535637229681015,,,,,
,,,,,,,2024-06-25 02:48:07.465997,,,,0.032,,,,
,,,,,,6.0,2024-06-25 02:48:09.277231,,,,,0.11470188200473785,0.000551836856175214,0.11470188200473785,199.0
0.19041360914707184,0.0014393513556569815,0.19041360914707184,0.03061327338218689,0.00010954246681649238,0.03061327338218689,6.0,2024-06-25 02:49:27.050752,,,,,,,,
,,,,,,6.0,2024-06-25 02:49:27.107123,0.12492304295301437,0.001228121342137456,0.12492304295301437,,,,,
,,,,,,,2024-06-25 02:50:56.103635,,,,0.032,,,,
,,,,,,7.0,2024-06-25 02:50:56.554306,,,,,0.24731193482875824,0.0028465595096349716,0.24731193482875824,249.0
0.06828390806913376,0.00024513760581612587,0.06828390806913376,0.13321131467819214,0.0010417712619528174,0.13321131467819214,7.0,2024-06-25 02:51:13.543098,,,,,,,,
,,,,,,7.0,2024-06-25 02:51:13.876741,0.13400213420391083,0.002382964361459017,0.13400213420391083,,,,,
0.07332878559827805,0.0002633010153658688,0.07332878559827805,0.01495026983320713,6.528557423735037e-05,0.01495026983320713,8.0,2024-06-25 02:52:37.796925,,,,,,,,
,,,,,,8.0,2024-06-25 02:52:37.816747,0.1440822184085846,0.005401165224611759,0.1440822184085846,,,,,
,,,,,,,2024-06-25 02:53:05.546856,,,,0.032,,,,
,,,,,,9.0,2024-06-25 02:53:09.746827,,,,,0.1907753199338913,0.00896252691745758,0.1907753199338913,299.0
0.08392121642827988,0.0003529037639964372,0.08392121642827988,0.24712805449962616,0.0014383291127160192,0.24712805449962616,9.0,2024-06-25 02:53:43.744383,,,,,,,,
,,,,,,9.0,2024-06-25 02:53:43.773913,0.15283025801181793,0.0015235868049785495,0.15283025801181793,,,,,
,,,,,,,2024-06-25 02:54:16.966744,,,,0.032,,,,
,,,,,,10.0,2024-06-25 02:54:17.380893,,,,,0.1395515352487564,0.0006093962583690882,0.1395515352487564,349.0
0.13648681342601776,0.0009756818180903792,0.13648681342601776,0.1497982293367386,0.0018434239318594337,0.1497982293367386,10.0,2024-06-25 02:54:19.765869,,,,,,,,
,,,,,,10.0,2024-06-25 02:54:19.818943,0.12979011237621307,0.0013661242555826902,0.12979011237621307,,,,,
0.3324567377567291,0.003038158407434821,0.3324567377567291,0.3305368423461914,0.004361741244792938,0.3305368423461914,11.0,2024-06-25 02:54:47.677783,,,,,,,,
,,,,,,11.0,2024-06-25 02:54:47.690688,0.12617488205432892,0.0015547812217846513,0.12617488205432892,,,,,
,,,,,,,2024-06-25 02:55:00.733405,,,,0.032,,,,
,,,,,,12.0,2024-06-25 02:55:02.562812,,,,,0.09030471742153168,0.0008888932643458247,0.09030471742153168,399.0
0.09532589465379715,0.0009719798690639436,0.09532589465379715,0.2505817711353302,0.009242037311196327,0.2505817711353302,12.0,2024-06-25 02:55:13.515286,,,,,,,,
,,,,,,12.0,2024-06-25 02:55:13.537428,0.1260385662317276,0.0015385911101475358,0.1260385662317276,,,,,
0.0330289825797081,0.0001266391045646742,0.0330289825797081,0.10016977041959763,0.0004077337507624179,0.10016977041959763,13.0,2024-06-25 02:55:33.506803,,,,,,,,
,,,,,,13.0,2024-06-25 02:55:33.524263,0.11602268368005753,0.0031378897838294506,0.11602268368005753,,,,,
,,,,,,,2024-06-25 02:55:34.971953,,,,0.032,,,,
,,,,,,14.0,2024-06-25 02:55:35.364370,,,,,0.20442849397659302,0.003603215329349041,0.20442849397659302,449.0
0.2071356624364853,0.0009409924387000501,0.2071356624364853,0.0686027929186821,0.00027811844483949244,0.0686027929186821,14.0,2024-06-25 02:56:00.522437,,,,,,,,
,,,,,,14.0,2024-06-25 02:56:00.536563,0.13045839965343475,0.001896573114208877,0.13045839965343475,,,,,
,,,,,,,2024-06-25 02:56:11.425781,,,,0.032,,,,
,,,,,,15.0,2024-06-25 02:56:13.507017,,,,,0.248061865568161,0.0029942430555820465,0.248061865568161,499.0
0.07809562981128693,0.0002677472948562354,0.07809562981128693,0.11097867041826248,0.00046672564349137247,0.11097867041826248,15.0,2024-06-25 02:57:20.139123,,,,,,,,
,,,,,,15.0,2024-06-25 02:57:20.180199,0.13406988978385925,0.0015553386183455586,0.13406988978385925,,,,,
0.08406888693571091,0.00028034759452566504,0.08406888693571091,0.07821249216794968,0.0003185982059221715,0.07821249216794968,16.0,2024-06-25 02:57:48.028702,,,,,,,,
,,,,,,16.0,2024-06-25 02:57:48.051566,0.1419234275817871,0.0013697362737730145,0.1419234275817871,,,,,
,,,,,,,2024-06-25 02:57:51.996867,,,,0.032,,,,
,,,,,,17.0,2024-06-25 02:57:52.393570,,,,,0.1416916400194168,0.0011356743052601814,0.1416916400194168,549.0
0.08022361248731613,0.00033124437322840095,0.08022361248731613,0.27252647280693054,0.0024409533943980932,0.27252647280693054,17.0,2024-06-25 02:58:06.856710,,,,,,,,
,,,,,,17.0,2024-06-25 02:58:06.876261,0.1268642097711563,0.0035453757736831903,0.1268642097711563,,,,,
,,,,,,,2024-06-25 02:58:23.686720,,,,0.032,,,,
,,,,,,18.0,2024-06-25 02:58:26.126027,,,,,0.1408258080482483,0.0021617973688989878,0.1408258080482483,599.0
0.13377951085567474,0.0012788113672286272,0.13377951085567474,0.2546268105506897,0.0014386827824637294,0.2546268105506897,18.0,2024-06-25 02:58:30.808919,,,,,,,,
,,,,,,18.0,2024-06-25 02:58:30.827124,0.13866601884365082,0.005373235791921616,0.13866601884365082,,,,,
0.056413669139146805,0.000200813272385858,0.056413669139146805,0.037055086344480515,0.00013132189633324742,0.037055086344480515,19.0,2024-06-25 02:58:50.238322,,,,,,,,
,,,,,,19.0,2024-06-25 02:58:50.260142,0.14652429521083832,0.002114471746608615,0.14652429521083832,,,,,
,,,,,,,2024-06-25 02:58:55.750874,,,,0.032,,,,
,,,,,,20.0,2024-06-25 02:58:56.152067,,,,,0.14432471990585327,0.0020115412771701813,0.14432471990585327,649.0
0.2591565251350403,0.004047938622534275,0.2591565251350403,0.04151463508605957,0.0001507358392700553,0.04151463508605957,20.0,2024-06-25 02:59:08.667408,,,,,,,,
,,,,,,20.0,2024-06-25 02:59:08.681020,0.15359096229076385,0.00295973289757967,0.15359096229076385,,,,,
,,,,,,,2024-06-25 02:59:24.908088,,,,0.032,,,,
,,,,,,21.0,2024-06-25 02:59:27.116179,,,,,0.09130731225013733,0.0004372821422293782,0.09130731225013733,699.0
0.3346218168735504,0.007272760849446058,0.3346218168735504,0.07332991063594818,0.0002491953200660646,0.07332991063594818,21.0,2024-06-25 02:59:30.103841,,,,,,,,
,,,,,,21.0,2024-06-25 02:59:30.156967,0.1317734569311142,0.0014242196921259165,0.1317734569311142,,,,,
0.21320277452468872,0.007931755855679512,0.21320277452468872,0.13461562991142273,0.0004753899993374944,0.13461562991142273,22.0,2024-06-25 02:59:49.258646,,,,,,,,
,,,,,,22.0,2024-06-25 02:59:49.273008,0.148275688290596,0.0020950341131538153,0.148275688290596,,,,,
,,,,,,,2024-06-25 02:59:57.640903,,,,0.032,,,,
,,,,,,23.0,2024-06-25 02:59:58.034764,,,,,0.09889820218086243,0.0003891838132403791,0.09889820218086243,749.0
0.013754226267337799,6.351901538437232e-05,0.013754226267337799,0.3214876353740692,0.0035202892031520605,0.3214876353740692,23.0,2024-06-25 03:00:08.540532,,,,,,,,
,,,,,,23.0,2024-06-25 03:00:08.550646,0.13018405437469482,0.002689882880076766,0.13018405437469482,,,,,
,,,,,,,2024-06-25 03:00:24.510708,,,,0.032,,,,
,,,,,,24.0,2024-06-25 03:00:26.521409,,,,,0.028451979160308838,0.00010754470713436604,0.028451979160308838,799.0
0.02184504270553589,9.334898641100153e-05,0.02184504270553589,0.22285424172878265,0.0012504234910011292,0.22285424172878265,24.0,2024-06-25 03:00:28.319991,,,,,,,,
,,,,,,24.0,2024-06-25 03:00:28.337218,0.13073325157165527,0.0035373589489609003,0.13073325157165527,,,,,
0.1714099943637848,0.0008397293859161437,0.1714099943637848,0.16350530087947845,0.0007027733372524381,0.16350530087947845,25.0,2024-06-25 03:00:49.501825,,,,,,,,
,,,,,,25.0,2024-06-25 03:00:49.516230,0.11607328802347183,0.0009989574318751693,0.11607328802347183,,,,,
,,,,,,,2024-06-25 03:00:59.352657,,,,0.032,,,,
,,,,,,26.0,2024-06-25 03:00:59.752847,,,,,0.19106677174568176,0.0011274724965915084,0.19106677174568176,849.0
0.08206450939178467,0.00027271686121821404,0.08206450939178467,0.2008727490901947,0.0009238184429705143,0.2008727490901947,26.0,2024-06-25 03:01:08.737942,,,,,,,,
,,,,,,26.0,2024-06-25 03:01:08.756915,0.14084012806415558,0.0014438522048294544,0.14084012806415558,,,,,
0.08055859804153442,0.000276207341812551,0.08055859804153442,0.01743534952402115,7.709611963946372e-05,0.01743534952402115,27.0,2024-06-25 03:01:27.256802,,,,,,,,
,,,,,,27.0,2024-06-25 03:01:27.276678,0.12280616909265518,0.0011739704059436917,0.12280616909265518,,,,,
,,,,,,,2024-06-25 03:01:30.264056,,,,0.032,,,,
,,,,,,28.0,2024-06-25 03:01:32.097480,,,,,0.31167519092559814,0.012352748773992062,0.31167519092559814,899.0
0.051960110664367676,0.000182829171535559,0.051960110664367676,0.10150042921304703,0.0005149275530129671,0.10150042921304703,28.0,2024-06-25 03:01:46.168757,,,,,,,,
,,,,,,28.0,2024-06-25 03:01:46.182132,0.12283730506896973,0.0009560179314576089,0.12283730506896973,,,,,
,,,,,,,2024-06-25 03:01:58.841006,,,,0.032,,,,
,,,,,,29.0,2024-06-25 03:01:59.252080,,,,,0.23398134112358093,0.0010607152944430709,0.23398134112358093,949.0
0.1004997119307518,0.00034815838444046676,0.1004997119307518,0.23570983111858368,0.0019109119893983006,0.23570983111858368,29.0,2024-06-25 03:02:06.540484,,,,,,,,
,,,,,,29.0,2024-06-25 03:02:06.568353,0.12901024520397186,0.0024952979292720556,0.12901024520397186,,,,,
0.16200992465019226,0.0008273700950667262,0.16200992465019226,0.22429382801055908,0.001166417496278882,0.22429382801055908,30.0,2024-06-25 03:02:26.086982,,,,,,,,
,,,,,,30.0,2024-06-25 03:02:26.102890,0.14444398880004883,0.005321089643985033,0.14444398880004883,,,,,
,,,,,,,2024-06-25 03:02:30.130134,,,,0.032,,,,
,,,,,,31.0,2024-06-25 03:02:32.270205,,,,,0.19041895866394043,0.0028900722973048687,0.19041895866394043,999.0
0.10863666981458664,0.0006179547635838389,0.10863666981458664,0.13273131847381592,0.001083802548237145,0.13273131847381592,31.0,2024-06-25 03:03:40.028797,,,,,,,,
,,,,,,31.0,2024-06-25 03:03:40.046830,0.1434294432401657,0.005450440105050802,0.1434294432401657,,,,,
,,,,,,,2024-06-25 03:03:54.917112,,,,0.032,,,,
,,,,,,32.0,2024-06-25 03:03:55.334914,,,,,0.12706436216831207,0.004289491567760706,0.12706436216831207,1049.0
0.04861295968294144,0.00017141179705504328,0.04861295968294144,0.1516173630952835,0.0006985815125517547,0.1516173630952835,32.0,2024-06-25 03:03:59.811515,,,,,,,,
,,,,,,32.0,2024-06-25 03:03:59.823482,0.12858787178993225,0.003801851999014616,0.12858787178993225,,,,,
0.08076747506856918,0.0002830868470482528,0.08076747506856918,0.11662226915359497,0.00041737552965059876,0.11662226915359497,33.0,2024-06-25 03:04:20.831325,,,,,,,,
,,,,,,33.0,2024-06-25 03:04:20.847146,0.1374366283416748,0.0024933251552283764,0.1374366283416748,,,,,
,,,,,,,2024-06-25 03:04:27.070094,,,,0.032,,,,
,,,,,,34.0,2024-06-25 03:04:28.973559,,,,,0.15724381804466248,0.0009420120040886104,0.15724381804466248,1099.0
0.05007718503475189,0.00017953549104277045,0.05007718503475189,0.17096637189388275,0.001307187252677977,0.17096637189388275,34.0,2024-06-25 03:04:40.823263,,,,,,,,
,,,,,,34.0,2024-06-25 03:04:40.840366,0.13789422810077667,0.0018134942511096597,0.13789422810077667,,,,,
,,,,,,,2024-06-25 03:04:56.616806,,,,0.032,,,,
,,,,,,35.0,2024-06-25 03:04:57.009749,,,,,0.24941475689411163,0.001902132062241435,0.24941475689411163,1149.0
0.1185992956161499,0.0004274205130059272,0.1185992956161499,0.1004362627863884,0.00034028550726361573,0.1004362627863884,35.0,2024-06-25 03:04:59.810908,,,,,,,,
,,,,,,35.0,2024-06-25 03:04:59.834668,0.13952867686748505,0.00249896920286119,0.13952867686748505,,,,,
0.026038790121674538,0.00010516280599404126,0.026038790121674538,0.2590769827365875,0.001495504635386169,0.2590769827365875,36.0,2024-06-25 03:05:19.486295,,,,,,,,
,,,,,,36.0,2024-06-25 03:05:19.520221,0.1215740218758583,0.0011939797550439835,0.1215740218758583,,,,,
,,,,,,,2024-06-25 03:05:27.866122,,,,0.032,,,,
,,,,,,37.0,2024-06-25 03:05:29.875609,,,,,0.05497646704316139,0.00020680521265603602,0.05497646704316139,1199.0
0.32002943754196167,0.04504556581377983,0.32002943754196167,0.10053698718547821,0.0005640052258968353,0.10053698718547821,37.0,2024-06-25 03:05:38.319859,,,,,,,,
,,,,,,37.0,2024-06-25 03:05:38.339313,0.14542239904403687,0.003739911364391446,0.14542239904403687,,,,,
0.011271890252828598,4.798193185706623e-05,0.011271890252828598,0.08379939198493958,0.0003090171667281538,0.08379939198493958,38.0,2024-06-25 03:05:58.209389,,,,,,,,
,,,,,,38.0,2024-06-25 03:05:58.242754,0.12279852479696274,0.00137532246299088,0.12279852479696274,,,,,
,,,,,,,2024-06-25 03:06:00.257427,,,,0.032,,,,
,,,,,,39.0,2024-06-25 03:06:00.736192,,,,,0.10143260657787323,0.00040648216963745654,0.10143260657787323,1249.0
0.35878878831863403,0.002145405625924468,0.35878878831863403,0.16997979581356049,0.0006314236088655889,0.16997979581356049,39.0,2024-06-25 03:06:18.598190,,,,,,,,
,,,,,,39.0,2024-06-25 03:06:18.614109,0.12504544854164124,0.0013992558233439922,0.12504544854164124,,,,,
,,,,,,,2024-06-25 03:06:28.049950,,,,0.032,,,,
,,,,,,40.0,2024-06-25 03:06:30.142351,,,,,0.12129946053028107,0.0029282497707754374,0.12129946053028107,1299.0
0.4528219401836395,0.04141828045248985,0.4528219401836395,0.037133827805519104,0.00013662510900758207,0.037133827805519104,40.0,2024-06-25 03:06:37.104382,,,,,,,,
,,,,,,40.0,2024-06-25 03:06:37.118196,0.1457034945487976,0.002777897985652089,0.1457034945487976,,,,,
0.1324133574962616,0.000657936092466116,0.1324133574962616,0.006428753957152367,3.3910851925611496e-05,0.006428753957152367,41.0,2024-06-25 03:06:57.393876,,,,,,,,
,,,,,,41.0,2024-06-25 03:06:57.420614,0.13975383341312408,0.007028055377304554,0.13975383341312408,,,,,
,,,,,,,2024-06-25 03:07:01.245512,,,,0.032,,,,
,,,,,,42.0,2024-06-25 03:07:01.651274,,,,,0.09916378557682037,0.000917495577596128,0.09916378557682037,1349.0
0.1065058559179306,0.0004179995448794216,0.1065058559179306,0.045431360602378845,0.00015951441309880465,0.045431360602378845,42.0,2024-06-25 03:07:17.334733,,,,,,,,
,,,,,,42.0,2024-06-25 03:07:17.382161,0.13327637314796448,0.0013777499552816153,0.13327637314796448,,,,,
,,,,,,,2024-06-25 03:07:30.266454,,,,0.032,,,,
,,,,,,43.0,2024-06-25 03:07:32.410813,,,,,0.1294952780008316,0.0006547163939103484,0.1294952780008316,1399.0
0.06906752288341522,0.00023774091096129268,0.06906752288341522,0.23508264124393463,0.0012322614202275872,0.23508264124393463,43.0,2024-06-25 03:07:37.602795,,,,,,,,
,,,,,,43.0,2024-06-25 03:07:37.620333,0.1362023651599884,0.0010490745771676302,0.1362023651599884,,,,,
0.20628823339939117,0.0010011220583692193,0.20628823339939117,0.05014408007264137,0.00017811439465731382,0.05014408007264137,44.0,2024-06-25 03:07:59.037273,,,,,,,,
,,,,,,44.0,2024-06-25 03:07:59.054661,0.13284538686275482,0.0014408170245587826,0.13284538686275482,,,,,
,,,,,,,2024-06-25 03:08:05.003920,,,,0.032,,,,
,,,,,,45.0,2024-06-25 03:08:05.399512,,,,,0.15336541831493378,0.000998901086859405,0.15336541831493378,1449.0
0.047565754503011703,0.0001760866871336475,0.047565754503011703,0.03682525083422661,0.00013569185102824122,0.03682525083422661,45.0,2024-06-25 03:08:18.092043,,,,,,,,
,,,,,,45.0,2024-06-25 03:08:18.116488,0.12968643009662628,0.0010094231693074107,0.12968643009662628,,,,,
,,,,,,,2024-06-25 03:08:33.237626,,,,0.032,,,,
,,,,,,46.0,2024-06-25 03:08:35.391412,,,,,0.062136996537446976,0.00021182579803280532,0.062136996537446976,1499.0
0.2219400703907013,0.0012180840130895376,0.2219400703907013,0.11597022414207458,0.0004939309437759221,0.11597022414207458,46.0,2024-06-25 03:09:32.900302,,,,,,,,
,,,,,,46.0,2024-06-25 03:09:32.946735,0.13694146275520325,0.002903830260038376,0.13694146275520325,,,,,
0.20446091890335083,0.0012215947499498725,0.20446091890335083,0.07628511637449265,0.00026985598378814757,0.07628511637449265,47.0,2024-06-25 03:09:53.049144,,,,,,,,
,,,,,,47.0,2024-06-25 03:09:53.064069,0.13950993120670319,0.004232816398143768,0.13950993120670319,,,,,
,,,,,,,2024-06-25 03:10:01.836434,,,,0.032,,,,
,,,,,,48.0,2024-06-25 03:10:02.238796,,,,,0.1075892373919487,0.0009598592296242714,0.1075892373919487,1549.0
0.08034105598926544,0.00031073964782990515,0.08034105598926544,0.22712431848049164,0.0026466925628483295,0.22712431848049164,48.0,2024-06-25 03:10:12.803843,,,,,,,,
,,,,,,48.0,2024-06-25 03:10:12.819018,0.12319644540548325,0.0015563206980004907,0.12319644540548325,,,,,
,,,,,,,2024-06-25 03:10:28.620618,,,,0.032,,,,
,,,,,,49.0,2024-06-25 03:10:30.495180,,,,,0.08706287294626236,0.00030591266113333404,0.08706287294626236,1599.0
0.04881778731942177,0.00017127140017692,0.04881778731942177,0.0698685571551323,0.00025611204910092056,0.0698685571551323,49.0,2024-06-25 03:10:32.159869,,,,,,,,
,,,,,,49.0,2024-06-25 03:10:32.185590,0.13594353199005127,0.0034936699084937572,0.13594353199005127,,,,,
0.08889094740152359,0.00032030855072662234,0.08889094740152359,0.10181491076946259,0.0003675734915304929,0.10181491076946259,50.0,2024-06-25 03:10:51.107551,,,,,,,,
,,,,,,50.0,2024-06-25 03:10:51.135285,0.14068178832530975,0.0032194675877690315,0.14068178832530975,,,,,
,,,,,,,2024-06-25 03:11:01.646534,,,,0.032,,,,
,,,,,,51.0,2024-06-25 03:11:02.053418,,,,,0.24910269677639008,0.0016677554231137037,0.24910269677639008,1649.0
0.14838138222694397,0.0005204990156926215,0.14838138222694397,0.09796541184186935,0.0004412257403600961,0.09796541184186935,51.0,2024-06-25 03:11:11.404658,,,,,,,,
,,,,,,51.0,2024-06-25 03:11:11.436524,0.14094020426273346,0.0020159350242465734,0.14094020426273346,,,,,
